Name,Type,Subtype,Block,X Longitude,Y Latitude,Location
MAJESTIC CARS SHOWROOM,SHOPPING,CAR SHOWROOMS,115,50.66849222,26.21363704,"26.21363704, 50.66849222"
AL SHIRAWI CAR SHOWROOM,SHOPPING,CAR SHOWROOMS,207,50.60803348,26.25390997,"26.25390997, 50.60803348"
MONTEREAL CAR SHOWROOM,SHOPPING,CAR SHOWROOMS,224,50.6162622,26.26665848,"26.26665848, 50.6162622"
AL MOAYYED QUALITY CARE,SHOPPING,CAR SHOWROOMS,243,50.64429885,26.2574269,"26.2574269, 50.64429885"
MCLAREN CAR SHOWROOM,SHOPPING,CAR SHOWROOMS,316,50.58230667,26.23907015,"26.23907015, 50.58230667"
VOLVO - MOTOR CITY,SHOPPING,CAR SHOWROOMS,343,50.60351892,26.20092363,"26.20092363, 50.60351892"
KIA MOTORS - BIN HINDI CAR SHOWROOM,SHOPPING,CAR SHOWROOMS,356,50.5557554,26.21154154,"26.21154154, 50.5557554"
JAC MOTORS,SHOPPING,CAR SHOWROOMS,358,50.55931736,26.21320214,"26.21320214, 50.55931736"
MOTORY CAR SHOWROOM,SHOPPING,CAR SHOWROOMS,363,50.55348747,26.20758481,"26.20758481, 50.55348747"
MONDIAL CAR CENTRE,SHOPPING,CAR SHOWROOMS,368,50.53502451,26.19951897,"26.19951897, 50.53502451"
MY CAR MOTOR COMPANY,SHOPPING,CAR SHOWROOMS,606,50.6061465,26.15894923,"26.15894923, 50.6061465"
MUHAMMAD JALAL & SONS - SUZUKI,SHOPPING,CAR SHOWROOMS,606,50.60908741,26.15631535,"26.15631535, 50.60908741"
BEHBEHANI BROTHERS CAR SHOWROOM,SHOPPING,CAR SHOWROOMS,608,50.61253136,26.15446261,"26.15446261, 50.61253136"
KANOO FOR USED CARS,SHOPPING,CAR SHOWROOMS,611,50.60394498,26.16605644,"26.16605644, 50.60394498"
BEHBEHANI BROTHERS,SHOPPING,CAR SHOWROOMS,611,50.60912093,26.15377511,"26.15377511, 50.60912093"
KIA MOTORS - BIN HINDI CAR SHOWROOM,SHOPPING,CAR SHOWROOMS,626,50.6071154,26.13577008,"26.13577008, 50.6071154"
WAFI FOR USED CARS TRADING,SHOPPING,CAR SHOWROOMS,634,50.60418204,26.13187822,"26.13187822, 50.60418204"
SAEED ABDULLAH AL HADDAD & BROTHERS CAR SHOWROOM,SHOPPING,CAR SHOWROOMS,701,50.53701903,26.18743707,"26.18743707, 50.53701903"
EBRAHIM KHALIL KANOO - TOYOTA,SHOPPING,CAR SHOWROOMS,701,50.53998022,26.18687182,"26.18687182, 50.53998022"
YOUSIF ALAWADI GROUP,SHOPPING,CAR SHOWROOMS,711,50.56583435,26.20241503,"26.20241503, 50.56583435"
MOTORY CAR SHOWROOM,SHOPPING,CAR SHOWROOMS,812,50.54920754,26.17014009,"26.17014009, 50.54920754"
SAHARI FOR USED CARS,SHOPPING,CAR SHOWROOMS,941,50.57555068,26.14879896,"26.14879896, 50.57555068"
CHAIRMAN CAR SHOWROOM,SHOPPING,CAR SHOWROOMS,941,50.57997268,26.1403912,"26.1403912, 50.57997268"
AL WAFA BOOKSHOP,SHOPPING,BOOKSHOPS,202,50.61984993,26.25988468,"26.25988468, 50.61984993"
DAR AL HEKMA BOOKSHOP,SHOPPING,BOOKSHOPS,204,50.61705283,26.25748318,"26.25748318, 50.61705283"
AL SHAHEEN BOOKSHOP,SHOPPING,BOOKSHOPS,210,50.61850707,26.24991482,"26.24991482, 50.61850707"
AL FAROUQ ISLAMIC BOOKSHOP,SHOPPING,BOOKSHOPS,305,50.58238256,26.2320129,"26.2320129, 50.58238256"
AL BATRA BOOKSHOP,SHOPPING,BOOKSHOPS,318,50.59323488,26.23509077,"26.23509077, 50.59323488"
FAJER ALOLA BOOKSHOP,SHOPPING,BOOKSHOPS,419,50.54285501,26.21189958,"26.21189958, 50.54285501"
BARNES NOBLE BOOKSHOP,SHOPPING,BOOKSHOPS,504,50.4971289,26.21982915,"26.21982915, 50.4971289"
CRYSTAL BOOKSHOP,SHOPPING,BOOKSHOPS,709,50.55208995,26.17843223,"26.17843223, 50.55208995"
ALNASHAH ALSALEHA BOOKSHOP,SHOPPING,BOOKSHOPS,901,50.56619295,26.1215892,"26.1215892, 50.56619295"
CLEAR VISION OPTICS,SHOPPING,OPTICAL SHOPS,113,50.65116323,26.23825543,"26.23825543, 50.65116323"
GHANIM OPTICIANS,SHOPPING,OPTICAL SHOPS,204,50.6162727,26.25933779,"26.25933779, 50.6162727"
ARABIAN OPTICAL COMPANY,SHOPPING,OPTICAL SHOPS,211,50.60850713,26.25018559,"26.25018559, 50.60850713"
BAHRAIN OPTICIANS,SHOPPING,OPTICAL SHOPS,211,50.61415964,26.25295179,"26.25295179, 50.61415964"
SHADES INTERNATIONAL OPTICS,SHOPPING,OPTICAL SHOPS,225,50.60480448,26.27097526,"26.27097526, 50.60480448"
EYE VISION OPTICS,SHOPPING,OPTICAL SHOPS,228,50.59958219,26.26477973,"26.26477973, 50.59958219"
EHSAN OPTICS,SHOPPING,OPTICAL SHOPS,236,50.64482326,26.27360606,"26.27360606, 50.64482326"
OPTICA,SHOPPING,OPTICAL SHOPS,240,50.62682064,26.25420281,"26.25420281, 50.62682064"
YATEEM OPTICIANS,SHOPPING,OPTICAL SHOPS,240,50.62721195,26.25379669,"26.25379669, 50.62721195"
ALRAZI OPTICIANS,SHOPPING,OPTICAL SHOPS,301,50.58115092,26.22919993,"26.22919993, 50.58115092"
THE ARABIAN OPTICAL COMPANY,SHOPPING,OPTICAL SHOPS,304,50.57578226,26.23170814,"26.23170814, 50.57578226"
ARABIAN OPTICAL COMPANY,SHOPPING,OPTICAL SHOPS,304,50.57701784,26.23228405,"26.23228405, 50.57701784"
AL NOOR OPTICIANS,SHOPPING,OPTICAL SHOPS,304,50.57709166,26.23377549,"26.23377549, 50.57709166"
BAHRAIN OPTICIANS,SHOPPING,OPTICAL SHOPS,304,50.57719619,26.23409971,"26.23409971, 50.57719619"
AL WAZZAN OPTICIANS,SHOPPING,OPTICAL SHOPS,304,50.5775373,26.23278465,"26.23278465, 50.5775373"
YATEEM OPTICIANS,SHOPPING,OPTICAL SHOPS,304,50.57757054,26.23264811,"26.23264811, 50.57757054"
AL WAZZAN OPTICIANS,SHOPPING,OPTICAL SHOPS,316,50.58185301,26.23874787,"26.23874787, 50.58185301"
YOU WILL SEE OPTICAL,SHOPPING,OPTICAL SHOPS,321,50.59108621,26.22883361,"26.22883361, 50.59108621"
DELMON OPTICS,SHOPPING,OPTICAL SHOPS,321,50.59358752,26.22685581,"26.22685581, 50.59358752"
THE PALACE OPTICIAN,SHOPPING,OPTICAL SHOPS,323,50.58806149,26.23499616,"26.23499616, 50.58806149"
DELMON OPTICS,SHOPPING,OPTICAL SHOPS,331,50.57534995,26.20438096,"26.20438096, 50.57534995"
BAHRAIN OPTICIANS,SHOPPING,OPTICAL SHOPS,336,50.58683229,26.21250969,"26.21250969, 50.58683229"
SUN SPOT,SHOPPING,OPTICAL SHOPS,346,50.55406543,26.2330457,"26.2330457, 50.55406543"
AMMAR OPTICIANS,SHOPPING,OPTICAL SHOPS,426,50.51788461,26.21761715,"26.21761715, 50.51788461"
AL WAZZAN OPTICIANS,SHOPPING,OPTICAL SHOPS,428,50.53949752,26.23234645,"26.23234645, 50.53949752"
AL NOOR OPTICIANS,SHOPPING,OPTICAL SHOPS,428,50.54080131,26.23276605,"26.23276605, 50.54080131"
DELMON OPTICS,SHOPPING,OPTICAL SHOPS,450,50.51259401,26.21891207,"26.21891207, 50.51259401"
THE PALACE OPTICIAN,SHOPPING,OPTICAL SHOPS,505,50.49446348,26.21887511,"26.21887511, 50.49446348"
EHSAN OPTICS,SHOPPING,OPTICAL SHOPS,525,50.49864559,26.19961256,"26.19961256, 50.49864559"
DELMON OPTICS,SHOPPING,OPTICAL SHOPS,604,50.60983859,26.16484859,"26.16484859, 50.60983859"
YOU WILL SEE OPTICAL,SHOPPING,OPTICAL SHOPS,721,50.56235106,26.17817151,"26.17817151, 50.56235106"
BAHRAIN OPTICIANS,SHOPPING,OPTICAL SHOPS,810,50.54788327,26.17194294,"26.17194294, 50.54788327"
YATEEM OPTICIANS,SHOPPING,OPTICAL SHOPS,901,50.56584086,26.12322713,"26.12322713, 50.56584086"
BAHRAIN EYES OPTICALS,SHOPPING,OPTICAL SHOPS,913,50.55959349,26.1311808,"26.1311808, 50.55959349"
FARAH SUNGLASSES,SHOPPING,OPTICAL SHOPS,913,50.56078224,26.13137991,"26.13137991, 50.56078224"
THE PALACE OPTICIAN,SHOPPING,OPTICAL SHOPS,927,50.57372245,26.1258905,"26.1258905, 50.57372245"
EHSAN OPTICS,SHOPPING,OPTICAL SHOPS,933,50.56998656,26.13644398,"26.13644398, 50.56998656"
YATEEM OPTICIANS,SHOPPING,OPTICAL SHOPS,1203,50.49715417,26.14232212,"26.14232212, 50.49715417"
LULU HYPERMARKET,SHOPPING,HYPERMARKETS,207,50.6064938,26.25506264,"26.25506264, 50.6064938"
MEGA MART,SHOPPING,HYPERMARKETS,257,50.66267655,26.28628234,"26.28628234, 50.66267655"
RAMEEZ HYPERMARKET,SHOPPING,HYPERMARKETS,314,50.56498786,26.23032673,"26.23032673, 50.56498786"
CARREFOUR HYPERMARKET,SHOPPING,HYPERMARKETS,321,50.59515498,26.22908862,"26.22908862, 50.59515498"
LULU HYPERMARKET,SHOPPING,HYPERMARKETS,351,50.55301428,26.23023089,"26.23023089, 50.55301428"
KINGDOM PRIDE CENTER,SHOPPING,HYPERMARKETS,439,50.53456214,26.20397705,"26.20397705, 50.53456214"
AL ANWAR DISCOUNT CENTER,SHOPPING,HYPERMARKETS,711,50.55897373,26.19713808,"26.19713808, 50.55897373"
RAMEEZ HYPERMARKET,SHOPPING,HYPERMARKETS,812,50.55587446,26.16938083,"26.16938083, 50.55587446"
LULU HYPERMARKET,SHOPPING,HYPERMARKETS,1016,50.48401027,26.13156804,"26.13156804, 50.48401027"
AʻALI FURNITURE,SHOPPING,FURNITURE SHOPS,205,50.61439304,26.26061507,"26.26061507, 50.61439304"
ALAFDHAL FURNITURE,SHOPPING,FURNITURE SHOPS,205,50.61450524,26.26152591,"26.26152591, 50.61450524"
MY HOME,SHOPPING,FURNITURE SHOPS,205,50.6153202,26.26174819,"26.26174819, 50.6153202"
MARAM UPHOLSTERY,SHOPPING,FURNITURE SHOPS,208,50.61710962,26.25550224,"26.25550224, 50.61710962"
AL TAQANI FOR REQUISITES OF CURTAIN,SHOPPING,FURNITURE SHOPS,210,50.61693805,26.25036506,"26.25036506, 50.61693805"
CEDAR ALBAHRAIN FURNISHING,SHOPPING,FURNITURE SHOPS,210,50.61883378,26.25263783,"26.25263783, 50.61883378"
FADAK FURNITURE,SHOPPING,FURNITURE SHOPS,210,50.61884007,26.25319021,"26.25319021, 50.61884007"
AL MAAʻALI FURNITURE,SHOPPING,FURNITURE SHOPS,210,50.61902578,26.25255988,"26.25255988, 50.61902578"
BAWARJ FURNISHING,SHOPPING,FURNITURE SHOPS,212,50.61913094,26.25763712,"26.25763712, 50.61913094"
AL MIRAH CARPET,SHOPPING,FURNITURE SHOPS,215,50.61056418,26.24896551,"26.24896551, 50.61056418"
KARE ID DESIGN COMPANY,SHOPPING,FURNITURE SHOPS,257,50.66391282,26.28641163,"26.28641163, 50.66391282"
PRONTO DECOR,SHOPPING,FURNITURE SHOPS,307,50.58081966,26.22710643,"26.22710643, 50.58081966"
AHMED SHARIF FURNITURE,SHOPPING,FURNITURE SHOPS,307,50.58857653,26.22985624,"26.22985624, 50.58857653"
HOME BOX FURNITURE,SHOPPING,FURNITURE SHOPS,314,50.56449727,26.22862022,"26.22862022, 50.56449727"
MUHAMMAD JASSIM AL ZAYANI TRADING,SHOPPING,FURNITURE SHOPS,320,50.59763515,26.2336072,"26.2336072, 50.59763515"
CALIFORNIA CARPETS CENTRE,SHOPPING,FURNITURE SHOPS,321,50.59290349,26.22721678,"26.22721678, 50.59290349"
TEHRAN CARPETS,SHOPPING,FURNITURE SHOPS,327,50.58886314,26.21424964,"26.21424964, 50.58886314"
ROYAL CARPET,SHOPPING,FURNITURE SHOPS,327,50.58902431,26.2143624,"26.2143624, 50.58902431"
CITY FURNITURE,SHOPPING,FURNITURE SHOPS,328,50.57451839,26.21839984,"26.21839984, 50.57451839"
YARA IRANION CARPET,SHOPPING,FURNITURE SHOPS,330,50.57581583,26.21044816,"26.21044816, 50.57581583"
CARPET LAND,SHOPPING,FURNITURE SHOPS,332,50.57634901,26.20858491,"26.20858491, 50.57634901"
AQUART TRADING,SHOPPING,FURNITURE SHOPS,332,50.57749648,26.2103198,"26.2103198, 50.57749648"
BALQEES CARPETS,SHOPPING,FURNITURE SHOPS,338,50.59169262,26.21570201,"26.21570201, 50.59169262"
SALMAN CARPET,SHOPPING,FURNITURE SHOPS,341,50.60510479,26.20931064,"26.20931064, 50.60510479"
ZARA HOMES,SHOPPING,FURNITURE SHOPS,346,50.55565698,26.23292317,"26.23292317, 50.55565698"
EMIRATES STARS FURNITURE,SHOPPING,FURNITURE SHOPS,358,50.55951131,26.2132658,"26.2132658, 50.55951131"
ROMANTIC FURNITURE,SHOPPING,FURNITURE SHOPS,363,50.55455614,26.20832243,"26.20832243, 50.55455614"
MARS FURNITURE,SHOPPING,FURNITURE SHOPS,363,50.55589735,26.21072038,"26.21072038, 50.55589735"
AHMED SHARIF FURNITURE,SHOPPING,FURNITURE SHOPS,368,50.53784983,26.20467901,"26.20467901, 50.53784983"
AL MUNTAZAH FURNITURE,SHOPPING,FURNITURE SHOPS,368,50.5389535,26.20512538,"26.20512538, 50.5389535"
EID ADAM FURNITURE,SHOPPING,FURNITURE SHOPS,405,50.54826191,26.20751152,"26.20751152, 50.54826191"
THE HOME STORE FURNITURE,SHOPPING,FURNITURE SHOPS,410,50.53790832,26.22927195,"26.22927195, 50.53790832"
LIGNE ROSET,SHOPPING,FURNITURE SHOPS,410,50.5494985,26.23054525,"26.23054525, 50.5494985"
BAQER FURNISHING COMPLEX,SHOPPING,FURNITURE SHOPS,413,50.5367344,26.20478875,"26.20478875, 50.5367344"
AL BAHAʻI PALACE FURNITURE,SHOPPING,FURNITURE SHOPS,426,50.51782402,26.21762545,"26.21762545, 50.51782402"
ALASWAD TRADING ESTABLISHMENT,SHOPPING,FURNITURE SHOPS,469,50.51003538,26.219097,"26.219097, 50.51003538"
QUEEN GARDEN FURNITURE,SHOPPING,FURNITURE SHOPS,473,50.49968569,26.21821769,"26.21821769, 50.49968569"
THE RUG MARKET FURNITURE,SHOPPING,FURNITURE SHOPS,579,50.48321137,26.17052442,"26.17052442, 50.48321137"
ORIENTAL FURNITURE,SHOPPING,FURNITURE SHOPS,608,50.61880128,26.14980755,"26.14980755, 50.61880128"
ABDUL ALLATIF ALAWADI FURNITURE,SHOPPING,FURNITURE SHOPS,623,50.61141187,26.13869968,"26.13869968, 50.61141187"
AL MUNTAZAH FURNITURE,SHOPPING,FURNITURE SHOPS,646,50.58552921,26.13379053,"26.13379053, 50.58552921"
ASMAA FURNISHING,SHOPPING,FURNITURE SHOPS,646,50.59702239,26.12748525,"26.12748525, 50.59702239"
CAPITAL HOUSE FURNISHING,SHOPPING,FURNITURE SHOPS,701,50.53687469,26.18832409,"26.18832409, 50.53687469"
AL KHALID QUALITY KITCHEN,SHOPPING,FURNITURE SHOPS,702,50.5353734,26.18994624,"26.18994624, 50.5353734"
VENTANA DESIGNS & FURNISHINGS,SHOPPING,FURNITURE SHOPS,711,50.56368602,26.20224185,"26.20224185, 50.56368602"
AʻALI FURNISHING,SHOPPING,FURNITURE SHOPS,740,50.51942477,26.15905575,"26.15905575, 50.51942477"
GULF SHELL FURNITURE,SHOPPING,FURNITURE SHOPS,812,50.55590676,26.1703616,"26.1703616, 50.55590676"
AL DORIYAH FOR CARPET,SHOPPING,FURNITURE SHOPS,812,50.55638849,26.17009702,"26.17009702, 50.55638849"
ABU NABIL CARPET,SHOPPING,FURNITURE SHOPS,812,50.55653062,26.1701552,"26.1701552, 50.55653062"
DAVINCI DECOR,SHOPPING,FURNITURE SHOPS,1014,50.46793115,26.16652755,"26.16652755, 50.46793115"
THE ROOM FURNITURE,SHOPPING,FURNITURE SHOPS,1014,50.46989716,26.16469133,"26.16469133, 50.46989716"
AL MARASEEM FURNITURE,SHOPPING,FURNITURE SHOPS,1014,50.49153898,26.14452748,"26.14452748, 50.49153898"
ABU HASANAIN FURNITURE & ELECTRICAL ITEMS,SHOPPING,FURNITURE SHOPS,1022,50.47835459,26.12059001,"26.12059001, 50.47835459"
ABU HASANAIN FURNITURE,SHOPPING,FURNITURE SHOPS,1022,50.47982011,26.12977641,"26.12977641, 50.47982011"
AL ZEABAQ BOUTIQUE,SHOPPING,SHOES,211,50.61421874,26.25261506,"26.25261506, 50.61421874"
CAMPUS SHOES,SHOPPING,SHOES,307,50.58474898,26.22796958,"26.22796958, 50.58474898"
INFINITY SHOES,SHOPPING,SHOES,318,50.58984261,26.23534038,"26.23534038, 50.58984261"
SHOE EXPRESS,SHOPPING,SHOES,324,50.60821832,26.21734453,"26.21734453, 50.60821832"
GULF SHOEMAKERS,SHOPPING,SHOES,326,50.59082866,26.21496115,"26.21496115, 50.59082866"
RED SHOE,SHOPPING,SHOES,327,50.5889846,26.21513627,"26.21513627, 50.5889846"
AL SAHER SHOES SELLING,SHOPPING,SHOES,337,50.59577405,26.20125105,"26.20125105, 50.59577405"
SHOE EXPRESS,SHOPPING,SHOES,341,50.6000143,26.21548516,"26.21548516, 50.6000143"
SALVATORE FERRAGAMO,SHOPPING,SHOES,346,50.552746,26.23237049,"26.23237049, 50.552746"
KIPLING,SHOPPING,SHOES,346,50.55369384,26.23193406,"26.23193406, 50.55369384"
NINE WEST,SHOPPING,SHOES,346,50.55453492,26.23232381,"26.23232381, 50.55453492"
GIANVITO ROSSI,SHOPPING,SHOES,346,50.55518698,26.23293857,"26.23293857, 50.55518698"
BATA,SHOPPING,SHOES,346,50.55547396,26.23292647,"26.23292647, 50.55547396"
TAGZ,SHOPPING,SHOES,346,50.555514,26.23230671,"26.23230671, 50.555514"
PAYLESS SHOESOURCE,SHOPPING,SHOES,346,50.58543612,26.24474504,"26.24474504, 50.58543612"
PAYLESS SHOESOURCE,SHOPPING,SHOES,410,50.53835941,26.22877399,"26.22877399, 50.53835941"
PAYLESS SHOESOURCE,SHOPPING,SHOES,428,50.53728464,26.23135051,"26.23135051, 50.53728464"
ALDO,SHOPPING,SHOES,428,50.53733945,26.23154431,"26.23154431, 50.53733945"
SPRING,SHOPPING,SHOES,611,50.60186549,26.16948248,"26.16948248, 50.60186549"
SHOE MART,SHOPPING,SHOES,611,50.60217951,26.16893455,"26.16893455, 50.60217951"
TABOOK SHOES,SHOPPING,SHOES,812,50.5593761,26.17288141,"26.17288141, 50.5593761"
MODA BITAR,SHOPPING,SHOES,905,50.56689457,26.12116276,"26.12116276, 50.56689457"
PAYLESS SHOESOURCE,SHOPPING,SHOES,925,50.57508815,26.12906819,"26.12906819, 50.57508815"
MODA BITAR,SHOPPING,SHOES,1203,50.49712714,26.14220169,"26.14220169, 50.49712714"
BAHRAIN DUTY FREE,SHOPPING,SOUQS,224,50.62987608,26.26562434,"26.26562434, 50.62987608"
MANAMA CENTRAL MARKET,SHOPPING,SOUQS,314,50.56582451,26.22923309,"26.22923309, 50.56582451"
WAQIF CENTRAL MARKET,SHOPPING,SOUQS,1203,50.4947214,26.14323172,"26.14323172, 50.4947214"
BLOTO FOOD STUFF AND CLEANAR,SHOPPING,COLD STORES,203,50.60929254,26.25821874,"26.25821874, 50.60929254"
QUBA COLD STORE,SHOPPING,COLD STORES,203,50.60979981,26.25466004,"26.25466004, 50.60979981"
OLD MARKET COLD STORE,SHOPPING,COLD STORES,206,50.61402301,26.25448964,"26.25448964, 50.61402301"
BU HAMDOON COLD STORE,SHOPPING,COLD STORES,209,50.61050311,26.25320031,"26.25320031, 50.61050311"
SANGAL COLD STORE,SHOPPING,COLD STORES,214,50.61352469,26.24828901,"26.24828901, 50.61352469"
MAMOON COLD STORE,SHOPPING,COLD STORES,221,50.60727092,26.26508208,"26.26508208, 50.60727092"
SALIM SANAD COLD STORE,SHOPPING,COLD STORES,221,50.60778892,26.2655881,"26.2655881, 50.60778892"
AL SAYAH GATE FOR FRUITS AND VEGETABLES,SHOPPING,COLD STORES,228,50.5997265,26.27606495,"26.27606495, 50.5997265"
AREF TRADING EST,SHOPPING,COLD STORES,244,50.6409222,26.25540526,"26.25540526, 50.6409222"
SARAYA COLD STORE,SHOPPING,COLD STORES,244,50.64152921,26.25462049,"26.25462049, 50.64152921"
TIME COLD STORE,SHOPPING,COLD STORES,244,50.64584127,50.64584127,"50.64584127, 50.64584127"
SHAIKHANI COLD STORE,SHOPPING,COLD STORES,305,50.58078892,26.23306422,"26.23306422, 50.58078892"
HASAN MAHMOOD COLD STORE,SHOPPING,COLD STORES,308,50.58414327,26.22738991,"26.22738991, 50.58414327"
AL MEDIYAF FOODSTUFF,SHOPPING,COLD STORES,363,50.55342753,26.2047231,"26.2047231, 50.55342753"
MASOOMA FOODSTUFF,SHOPPING,COLD STORES,363,50.5574897,26.21005482,"26.21005482, 50.5574897"
ALBUNNI COLD STORE,SHOPPING,COLD STORES,419,50.54336134,26.21146091,"26.21146091, 50.54336134"
AL ASHTAR COLD STORE,SHOPPING,COLD STORES,421,50.53959943,26.21780248,"26.21780248, 50.53959943"
RAIHANA COLD STORE,SHOPPING,COLD STORES,439,50.53109773,26.20265451,"26.20265451, 50.53109773"
KONOOZ ALTABEAH COLD STORE,SHOPPING,COLD STORES,528,50.47177271,26.22275928,"26.22275928, 50.47177271"
ALGHADEER FOODSTUFF,SHOPPING,COLD STORES,734,50.52275817,26.15881081,"26.15881081, 50.52275817"
CITY CORNER MARKETS,SHOPPING,COLD STORES,803,50.54016162,26.1833242,"26.1833242, 50.54016162"
DEJLAH AND FORAT COLD STORE,SHOPPING,COLD STORES,813,50.56245653,26.1621879,"26.1621879, 50.56245653"
ABEEN COLD STORE,SHOPPING,COLD STORES,1204,50.50903182,26.13786399,"26.13786399, 50.50903182"
HUSSAIN MUHAMMAD SHOWAITER,SHOPPING,BAHRAINI SWEET,215,50.609731,26.25011616,"26.25011616, 50.609731"
AL SHAWATRA SWEETS FACTORY,SHOPPING,BAHRAINI SWEET,243,50.64349784,26.25939884,"26.25939884, 50.64349784"
HAMAD ABDULLATIF YOUSIF SHOWAITER SWEETS,SHOPPING,BAHRAINI SWEET,345,50.60870723,26.2109431,"26.2109431, 50.60870723"
MUHAMMAD ABDULLAH SHOWAITER SWEET,SHOPPING,BAHRAINI SWEET,412,50.53771934,26.22693311,"26.22693311, 50.53771934"
BU YOUSIF TRADITIONAL SWEETS,SHOPPING,BAHRAINI SWEET,914,50.55363863,26.13302723,"26.13302723, 50.55363863"
AL SHAMMSI TAILORING,SHOPPING,TAILORING,104,50.65458888,26.24323707,"26.24323707, 50.65458888"
SIT ALHUSSN TAILORING,SHOPPING,TAILORING,206,50.61427427,26.25352247,"26.25352247, 50.61427427"
FERSANAH TAILORING,SHOPPING,TAILORING,206,50.61670604,26.25787946,"26.25787946, 50.61670604"
AL AMEED GENTS TAILORING,SHOPPING,TAILORING,212,50.61956181,26.25673056,"26.25673056, 50.61956181"
ALSHIYAKAH UPHOLSTERY & CURTAINS,SHOPPING,TAILORING,214,50.61636423,26.24811713,"26.24811713, 50.61636423"
SAMIRAH MUHAMMAD LADIES TAILORING,SHOPPING,TAILORING,216,50.61668452,26.24812417,"26.24812417, 50.61668452"
AL DUR HOUSE TAILORING AND EMBROIDERY,SHOPPING,TAILORING,222,50.60799542,26.26546387,"26.26546387, 50.60799542"
AL JAMAHEER TAILORING,SHOPPING,TAILORING,225,50.60542615,26.27110507,"26.27110507, 50.60542615"
IBN ALBALAD TAILORING,SHOPPING,TAILORING,318,50.59379134,26.22918305,"26.22918305, 50.59379134"
ABDULLAH QAED TAILORING SHOP,SHOPPING,TAILORING,321,50.59480298,26.22905518,"26.22905518, 50.59480298"
SOFIQ TAILORING AND TEXTILES,SHOPPING,TAILORING,341,50.60635664,26.21080582,"26.21080582, 50.60635664"
L'AMI CHEROKEE,SHOPPING,TAILORING,502,50.50518871,26.22065527,"26.22065527, 50.50518871"
AʻAZZ ALAWTAN TAILORING,SHOPPING,TAILORING,909,50.57213707,26.11594974,"26.11594974, 50.57213707"
AL THUWAWDAH TAILOR,SHOPPING,TAILORING,909,50.57398597,26.11491605,"26.11491605, 50.57398597"
AL AJYAL GATE TAILORING,SHOPPING,TAILORING,928,50.51360213,26.13123649,"26.13123649, 50.51360213"
GOLDEN GOAL SPORTS,SHOPPING,SPORTS,204,50.61625003,26.25938529,"26.25938529, 50.61625003"
FOOT LOCKER,SHOPPING,SPORTS,240,50.6268506,26.25412444,"26.25412444, 50.6268506"
ROYAL MAJESTY,SHOPPING,SPORTS,255,50.64724239,26.28186537,"26.28186537, 50.64724239"
SHOOT SPORTS,SHOPPING,SPORTS,323,50.58793884,26.23524236,"26.23524236, 50.58793884"
SPORTSONE SPORTS,SHOPPING,SPORTS,324,50.60833362,26.21744915,"26.21744915, 50.60833362"
OLYMPIA SPORTS,SHOPPING,SPORTS,324,50.60835119,26.21713627,"26.21713627, 50.60835119"
OLYMPIA SPORTS,SHOPPING,SPORTS,331,50.57533719,26.20396014,"26.20396014, 50.57533719"
ATHLETICS TRADING COMPANY,SHOPPING,SPORTS,334,50.59255139,26.20637127,"26.20637127, 50.59255139"
AL MARATHON SPORTS,SHOPPING,SPORTS,421,50.54074377,26.21960714,"26.21960714, 50.54074377"
SUN & SAND SPORTS,SHOPPING,SPORTS,428,50.53581988,26.23235938,"26.23235938, 50.53581988"
BAHRAIN AL NASER SPORTS,SHOPPING,SPORTS,745,50.57739948,26.14715835,"26.14715835, 50.57739948"
NIKE,SHOPPING,SPORTS,925,50.57463969,26.1301276,"26.1301276, 50.57463969"
SPORT ONE,SHOPPING,SPORTS,933,50.57012993,26.13632017,"26.13632017, 50.57012993"
SHAFIQA MARKET,SHOPPING,SUPERMARKET,104,50.65425408,26.24216086,"26.24216086, 50.65425408"
HIDD COOPERATIVE CONSUMER SOCIETY,SHOPPING,SUPERMARKET,106,50.65681293,26.24115676,"26.24115676, 50.65681293"
MIRZA MUHAMMAD ALI TRADING COMPANY,SHOPPING,SUPERMARKET,207,50.60567239,26.25494939,"26.25494939, 50.60567239"
PERSONAL MARKET,SHOPPING,SUPERMARKET,224,50.61626715,26.26636811,"26.26636811, 50.61626715"
IQRA'A MARKET,SHOPPING,SUPERMARKET,226,50.60356745,26.27141365,"26.27141365, 50.60356745"
WAAD MARKET,SHOPPING,SUPERMARKET,226,50.60609837,26.27315084,"26.27315084, 50.60609837"
JASSIM MARKETS,SHOPPING,SUPERMARKET,226,50.60823449,26.27164891,"26.27164891, 50.60823449"
FRESH WORLD MARKET,SHOPPING,SUPERMARKET,226,50.61037028,26.27400812,"26.27400812, 50.61037028"
AL NASSERIYAH MINI MART,SHOPPING,SUPERMARKET,228,50.59800654,26.26425944,"26.26425944, 50.59800654"
MEGA MART,SHOPPING,SUPERMARKET,228,50.59922399,26.26485683,"26.26485683, 50.59922399"
AMWAJ ISLANDS MARKETS,SHOPPING,SUPERMARKET,236,50.63662543,26.27688199,"26.27688199, 50.63662543"
AL MUNTAZAH MARKET,SHOPPING,SUPERMARKET,240,50.63376385,26.25688149,"26.25688149, 50.63376385"
FOOD WORLD MARKET,SHOPPING,SUPERMARKET,242,50.63552752,26.25554528,"26.25554528, 50.63552752"
AL MIQAT MARKET,SHOPPING,SUPERMARKET,243,50.63551782,26.25833921,"26.25833921, 50.63551782"
